file_name,publishable,features,evaluation_results,errors
P011.pdf,Yes,"[0.08353465795516968, 1, 0.10911139100790024, 1, 0.23513881862163544, 1, 1, 0.9111654758453369, 1, 0.12818177044391632]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.08353465795516968, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10911139100790024, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.23513881862163544, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results for hundreds to thousands of varied online metrics.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9111654758453369, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12818177044391632, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P030.pdf,Yes,"[0.09472930431365967, 1, -0.028004446998238564, 1, 0.9822992086410522, 1, 0.03815773129463196, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.09472930431365967, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': -0.028004446998238564, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results in shorter overall tensor lifespans based on the graph’s structure.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9822992086410522, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.03815773129463196, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P021.pdf,Yes,"[0.06738657504320145, 1, 0.12679877877235413, 1, 0.515355110168457, 1, 9, 0.5660260915756226, 1, 0.10439427196979523]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.06738657504320145, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.12679877877235413, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology resulted in the third prize in the competition.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.515355110168457, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results, likely due to the simplicity of input data and model complexity.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5660260915756226, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10439427196979523, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P005.pdf,No,"[0.3121877908706665, 1, 0.24731367826461792, 1, 0.36753135919570923, 1, 1, 0.5939409136772156, 1, 0.4484027922153473]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3121877908706665, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.24731367826461792, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.36753135919570923, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results show a segmentation accuracy of', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5939409136772156, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4484027922153473, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P007.pdf,Yes,"[0.21846851706504822, 1, 0.17731615900993347, 1, 0.4204471707344055, 1, 0.2674442231655121, 1, 0, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.21846851706504822, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.17731615900993347, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results we reported.', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4204471707344055, 'logical_error': 'No logical errors', 'nli_relationship': 'Entailed'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.2674442231655121, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': []}"
P041.pdf,No,"[0.13330131769180298, 1, 0.16518741846084595, 1, 0.16690118610858917, 1, 1, 0.04249133914709091, 1, 0.9830577373504639]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.13330131769180298, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16518741846084595, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.16690118610858917, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04249133914709091, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the field of metaverse archaeology is characterized by a diverse range of approaches,', 'factual_verification': 'Verified', 'coherence_with_overall': 0.9830577373504639, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P008.pdf,Yes,"[0.5413812398910522, 1, 0.49051350355148315, 1, 0.5604387521743774, 1, 1, 0.3602254092693329, 1, 0]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5413812398910522, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.49051350355148315, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5604387521743774, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results have', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3602254092693329, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P009.pdf,Yes,"[0.0777287632226944, 1, 0.04312452673912048, 1, 0.10363271832466125, 1, 1, 0.8862181305885315, 1, 0.4640311598777771]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.0777287632226944, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.04312452673912048, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10363271832466125, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results of the average nMSE and PLL are presented in Table 2 and Table 3. We observe that the best-performing class of models', 'factual_verification': 'Verified', 'coherence_with_overall': 0.8862181305885315, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussion on the composition of an ensemble and how', 'factual_verification': 'Verified', 'coherence_with_overall': 0.4640311598777771, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'Conclusion', 'factual_verification': 'Verified', 'coherence_with_overall': 0.10151652246713638, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P002.pdf,No,"[0.1799408197402954, 1, 0.19077423214912415, 1, 0.3362730145454407, 1, 1, 0.6106882095336914, 1, 0.6342053413391113]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1799408197402954, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.19077423214912415, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'Methodology', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3362730145454407, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'results suggest that they may play a crucial role in the transmission', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6106882095336914, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion, the experimental approach, characterized by its interdisciplinary nature and willingness', 'factual_verification': 'Verified', 'coherence_with_overall': 0.6342053413391113, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
P019.pdf,No,"[0.05298358201980591, 1, 0.1879110038280487, 1, 0.7638323903083801, 1, 11, 0.15773406624794006, 1, 0.3883286714553833]","{'Abstract': {'summary': 'Abstract', 'factual_verification': 'Verified', 'coherence_with_overall': 0.05298358201980591, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Introduction': {'summary': 'Introduction', 'factual_verification': 'Verified', 'coherence_with_overall': 0.1879110038280487, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Methodology': {'summary': 'methodology to circumvent the influence of unrecorded interventions in the training', 'factual_verification': 'Verified', 'coherence_with_overall': 0.7638323903083801, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Results': {'summary': 'Results', 'factual_verification': 'Verified', 'coherence_with_overall': 0.15773406624794006, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Discussion': {'summary': 'discussions in Mumbai, it was discerned that', 'factual_verification': 'Verified', 'coherence_with_overall': 0.3883286714553833, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}, 'Conclusion': {'summary': 'conclusion of treatment. Two filtering steps were then', 'factual_verification': 'Verified', 'coherence_with_overall': 0.5590696930885315, 'logical_error': 'No logical errors', 'nli_relationship': 'Neutral'}}","{'factual_claims': [], 'logical_errors': [], 'methodology_issues': ['Methodology section too short']}"
